<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2015.01.02	09:00:00	15.889	15.896	15.807	15.834	993	18451000	21
2015.01.02	10:00:00	15.836	15.864	15.822	15.834	1116	25764000	22
2015.01.02	11:00:00	15.836	15.838	15.790	15.822	1023	18885000	19
2015.01.02	12:00:00	15.827	15.828	15.725	15.772	1286	23593000	21
2015.01.02	13:00:00	15.781	15.786	15.667	15.734	1584	28750000	17
2015.01.02	14:00:00	15.736	15.766	15.591	15.722	1655	31134000	17
2015.01.02	15:00:00	15.713	15.725	15.527	15.634	2079	51514000	0
2015.01.02	16:00:00	15.633	15.635	15.556	15.561	1914	47796000	11
2015.01.02	17:00:00	15.588	16.060	15.543	15.946	2354	58571000	9
2015.01.02	18:00:00	15.948	15.984	15.865	15.933	1939	48437000	20
2015.01.02	19:00:00	15.934	15.965	15.778	15.778	1660	41219000	23
2015.01.02	20:00:00	15.783	15.800	15.662	15.690	1636	40900000	25
2015.01.02	21:00:00	15.690	15.749	15.682	15.707	1011	25275000	18
2015.01.02	22:00:00	15.707	15.784	15.689	15.768	720	18000000	25
2015.01.02	23:00:00	15.774	15.796	15.721	15.724	436	10900000	25
2015.01.05	01:00:00	15.783	15.785	15.629	15.738	562	9441000	31
2015.01.05	02:00:00	15.736	15.950	15.716	15.932	1128	23720000	24
2015.01.05	03:00:00	15.937	16.052	15.937	15.983	1452	29273000	24
2015.01.05	04:00:00	15.983	16.027	15.936	15.995	1127	27668000	21
2015.01.05	05:00:00	15.996	16.012	15.969	15.975	888	22095000	23
2015.01.05	06:00:00	15.970	15.978	15.916	15.936	737	18416000	25
2015.01.05	07:00:00	15.937	16.066	15.930	16.037	1347	32290000	23
2015.01.05	08:00:00	16.039	16.047	16.005	16.033	921	18466000	24
2015.01.05	09:00:00	16.034	16.092	16.024	16.062	1172	19306000	16
2015.01.05	10:00:00	16.062	16.083	16.028	16.035	1146	18417000	18
2015.01.05	11:00:00	16.036	16.083	16.027	16.049	1009	17258000	19
2015.01.05	12:00:00	16.049	16.060	15.953	15.973	1258	23281000	19
2015.01.05	13:00:00	15.972	15.989	15.859	15.892	1200	21666000	19
2015.01.05	14:00:00	15.892	15.931	15.853	15.907	1306	23130000	20
2015.01.05	15:00:00	15.902	16.047	15.826	16.013	2578	44264000	17
2015.01.05	16:00:00	16.013	16.237	15.998	16.213	2329	38271000	14
2015.01.05	17:00:00	16.214	16.254	16.025	16.070	2398	40726000	17
2015.01.05	18:00:00	16.067	16.104	15.905	15.932	1367	23145000	18
2015.01.05	19:00:00	15.932	16.142	15.927	16.132	1797	30789000	18
2015.01.05	20:00:00	16.131	16.224	16.114	16.210	1976	47939000	20
2015.01.05	21:00:00	16.207	16.218	16.160	16.192	961	22485000	19
2015.01.05	22:00:00	16.191	16.233	16.151	16.199	1100	26760000	24
2015.01.05	23:00:00	16.192	16.202	16.138	16.138	365	8513000	25
2015.01.06	00:00:00	16.156	16.169	16.152	16.162	63	1575000	56
2015.01.06	01:00:00	16.147	16.158	16.121	16.151	362	8465000	19
2015.01.06	02:00:00	16.138	16.149	16.113	16.137	545	8720000	15
2015.01.06	03:00:00	16.137	16.187	16.122	16.180	1379	22433000	18
2015.01.06	04:00:00	16.180	16.219	16.178	16.186	879	14252000	18
2015.01.06	05:00:00	16.186	16.213	16.172	16.196	626	10025000	17
2015.01.06	06:00:00	16.196	16.235	16.189	16.216	679	10873000	15
2015.01.06	07:00:00	16.218	16.225	16.177	16.189	993	15897000	17
2015.01.06	08:00:00	16.189	16.338	16.189	16.286	1634	26153000	0
2015.01.06	09:00:00	16.286	16.325	16.240	16.240	1046	16736000	16
2015.01.06	10:00:00	16.244	16.345	16.221	16.335	1541	24665000	14
2015.01.06	11:00:00	16.335	16.363	16.291	16.337	1619	27298000	14
2015.01.06	12:00:00	16.339	16.339	16.267	16.280	935	17768000	19
2015.01.06	13:00:00	16.282	16.293	16.207	16.218	996	21705000	20
2015.01.06	14:00:00	16.218	16.270	16.188	16.245	1055	21843000	18
2015.01.06	15:00:00	16.249	16.336	16.187	16.242	1910	43189000	15
2015.01.06	16:00:00	16.234	16.309	16.211	16.277	1598	31238000	20
2015.01.06	17:00:00	16.286	16.369	16.220	16.293	2487	48814000	20
2015.01.06	18:00:00	16.293	16.707	16.268	16.586	2537	52088000	13
2015.01.06	19:00:00	16.586	16.630	16.509	16.538	2971	68198000	17
2015.01.06	20:00:00	16.538	16.626	16.538	16.577	2068	50604000	21
2015.01.06	21:00:00	16.573	16.579	16.522	16.539	1063	26336000	25
2015.01.06	22:00:00	16.540	16.568	16.517	16.523	1091	27239000	25
2015.01.06	23:00:00	16.523	16.548	16.485	16.485	336	8202000	24
2015.01.07	00:00:00	16.501	16.503	16.476	16.502	63	1575000	75
2015.01.07	01:00:00	16.540	16.546	16.443	16.444	453	10317000	0
2015.01.07	02:00:00	16.449	16.514	16.418	16.502	928	18052000	19
2015.01.07	03:00:00	16.494	16.522	16.475	16.496	1423	32493000	21
2015.01.07	04:00:00	16.494	16.522	16.480	16.502	596	12992000	18
2015.01.07	05:00:00	16.502	16.510	16.421	16.421	698	16330000	16
2015.01.07	06:00:00	16.423	16.462	16.423	16.462	332	7453000	19
2015.01.07	07:00:00	16.458	16.458	16.385	16.406	941	21182000	17
2015.01.07	08:00:00	16.407	16.443	16.393	16.412	969	22591000	18
2015.01.07	09:00:00	16.414	16.449	16.382	16.434	886	21718000	14
2015.01.07	10:00:00	16.433	16.473	16.387	16.421	818	17220000	18
2015.01.07	11:00:00	16.421	16.492	16.419	16.470	429	6891000	20
2015.01.07	12:00:00	16.469	16.503	16.381	16.406	687	10992000	19
2015.01.07	13:00:00	16.405	16.450	16.286	16.304	714	13412000	22
2015.01.07	14:00:00	16.307	16.330	16.295	16.312	832	18410000	22
2015.01.07	15:00:00	16.311	16.382	16.302	16.362	2372	52769000	19
2015.01.07	16:00:00	16.360	16.450	16.342	16.412	1869	36166000	18
2015.01.07	17:00:00	16.413	16.625	16.403	16.577	2651	50839000	18
2015.01.07	18:00:00	16.577	16.603	16.528	16.540	1997	37504000	20
2015.01.07	19:00:00	16.542	16.590	16.535	16.568	1688	37193000	22
2015.01.07	20:00:00	16.565	16.571	16.550	16.556	56	1400000	26
2015.01.09	17:00:00	16.506	16.618	16.414	16.436	2949	47227000	9
2015.01.09	18:00:00	16.437	16.459	16.405	16.425	1930	30905000	15
2015.01.09	19:00:00	16.425	16.448	16.409	16.423	1260	20347000	14
2015.01.09	20:00:00	16.423	16.453	16.364	16.421	2163	38304000	17
2015.01.09	21:00:00	16.421	16.435	16.379	16.416	1009	17691000	20
2015.01.09	22:00:00	16.422	16.452	16.397	16.450	784	16103000	20
2015.01.09	23:00:00	16.450	16.514	16.449	16.479	384	6952000	24
2015.01.12	01:00:00	16.471	16.670	16.470	16.630	599	9899000	11
2015.01.12	02:00:00	16.630	16.631	16.526	16.532	718	11522000	17
2015.01.12	03:00:00	16.534	16.624	16.502	16.569	1214	20733000	17
2015.01.12	04:00:00	16.568	16.605	16.537	16.571	632	13282000	19
2015.01.12	05:00:00	16.572	16.584	16.525	16.529	523	10591000	19
2015.01.12	06:00:00	16.531	16.579	16.520	16.555	412	9143000	20
2015.01.12	07:00:00	16.558	16.640	16.539	16.615	905	18591000	17
2015.01.12	08:00:00	16.615	16.635	16.579	16.583	1067	17530000	17
2015.01.12	09:00:00	16.583	16.630	16.580	16.626	382	7412000	18
2015.01.12	10:00:00	16.625	16.634	16.461	16.567	912	16762000	16
2015.01.12	11:00:00	16.567	16.593	16.536	16.550	498	9650000	18
2015.01.12	12:00:00	16.545	16.550	16.493	16.499	483	8790000	18
2015.01.12	13:00:00	16.499	16.499	16.462	16.462	476	7871000	19
2015.01.12	14:00:00	16.462	16.529	16.419	16.446	812	13919000	17
2015.01.12	15:00:00	16.442	16.528	16.436	16.522	1441	24006000	18
2015.01.12	16:00:00	16.520	16.574	16.483	16.553	1409	24506000	16
2015.01.12	17:00:00	16.550	16.573	16.458	16.462	1656	29521000	18
2015.01.12	18:00:00	16.464	16.498	16.455	16.475	710	12850000	19
2015.01.12	19:00:00	16.475	16.523	16.460	16.495	1078	24052000	18
2015.01.12	20:00:00	16.498	16.609	16.497	16.539	2267	53969000	20
2015.01.12	21:00:00	16.542	16.630	16.539	16.574	1190	28912000	22
2015.01.12	22:00:00	16.574	16.603	16.549	16.563	851	20050000	23
2015.01.12	23:00:00	16.563	16.572	16.550	16.552	279	6183000	24
2015.01.13	00:00:00	16.557	16.577	16.557	16.565	92	2300000	39
2015.01.13	01:00:00	16.571	16.578	16.552	16.563	374	8397000	21
2015.01.13	02:00:00	16.561	16.603	16.560	16.595	401	6901000	17
2015.01.13	03:00:00	16.588	16.766	16.580	16.711	1367	23854000	15
2015.01.13	04:00:00	16.714	16.818	16.705	16.812	930	15189000	11
2015.01.13	05:00:00	16.815	16.845	16.769	16.772	579	9771000	14
2015.01.13	06:00:00	16.773	16.788	16.740	16.744	574	9585000	19
2015.01.13	07:00:00	16.746	16.802	16.735	16.775	785	16592000	18
2015.01.13	08:00:00	16.773	16.775	16.710	16.725	1202	26824000	18
2015.01.13	09:00:00	16.723	16.855	16.720	16.849	1035	23483000	16
2015.01.13	10:00:00	16.847	16.961	16.826	16.960	1347	22740000	15
2015.01.13	11:00:00	16.957	17.038	16.859	16.919	1695	40159000	16
2015.01.13	12:00:00	16.917	17.017	16.860	16.988	1086	24712000	10
2015.01.13	13:00:00	16.992	16.992	16.910	16.918	789	15232000	14
2015.01.13	14:00:00	16.919	16.953	16.878	16.907	1070	21318000	17
2015.01.13	15:00:00	16.905	17.071	16.881	17.041	2001	38052000	15
2015.01.13	16:00:00	17.043	17.111	16.896	16.949	2024	43036000	0
2015.01.13	17:00:00	16.950	17.057	16.910	17.024	2239	54683000	12
2015.01.13	18:00:00	17.024	17.184	17.019	17.171	2300	55603000	15
2015.01.13	19:00:00	17.170	17.183	17.113	17.135	2260	56024000	17
2015.01.13	20:00:00	17.131	17.151	17.066	17.078	2645	66125000	19
2015.01.13	21:00:00	17.078	17.091	16.939	17.055	2362	59012000	20
2015.01.13	22:00:00	17.054	17.054	16.984	17.005	1461	36507000	19
2015.01.13	23:00:00	17.005	17.065	17.003	17.037	375	9231000	26
2015.01.14	00:00:00	17.027	17.055	17.012	17.046	81	2025000	41
2015.01.14	01:00:00	17.052	17.060	17.019	17.054	461	11429000	24
2015.01.14	02:00:00	17.054	17.071	17.012	17.048	884	20924000	22
2015.01.14	03:00:00	17.048	17.071	16.931	16.941	2434	59957000	19
2015.01.14	04:00:00	16.940	16.940	16.798	16.895	2207	54620000	16
2015.01.14	05:00:00	16.896	16.896	16.811	16.815	1106	26669000	18
2015.01.14	06:00:00	16.816	16.875	16.809	16.861	853	20963000	20
2015.01.14	07:00:00	16.860	16.863	16.758	16.792	1440	29273000	17
2015.01.14	08:00:00	16.790	16.874	16.770	16.873	2086	47452000	17
2015.01.14	09:00:00	16.869	16.900	16.776	16.793	1278	29110000	15
2015.01.14	10:00:00	16.791	16.842	16.536	16.582	2446	59154000	5
2015.01.14	11:00:00	16.580	16.644	16.566	16.638	2099	52087000	13
2015.01.14	12:00:00	16.639	16.731	16.629	16.680	1563	38712000	9
2015.01.14	13:00:00	16.678	16.688	16.622	16.678	1390	33908000	3
2015.01.14	14:00:00	16.674	16.777	16.651	16.772	1651	29650000	13
2015.01.14	15:00:00	16.776	16.975	16.776	16.921	3830	75442000	9
2015.01.14	16:00:00	16.921	17.035	16.896	16.934	3362	72615000	11
2015.01.14	17:00:00	16.941	17.069	16.891	16.971	2682	64407000	10
2015.01.14	18:00:00	16.971	17.013	16.912	16.951	1330	32886000	11
2015.01.14	19:00:00	16.951	16.978	16.929	16.955	1501	37297000	14
2015.01.14	20:00:00	16.956	17.015	16.897	16.948	2177	54416000	10
2015.01.14	21:00:00	16.950	16.967	16.821	16.947	1831	45775000	11
2015.01.14	22:00:00	16.947	16.952	16.822	16.822	1150	28310000	17
2015.01.14	23:00:00	16.822	16.866	16.810	16.835	641	16016000	21
2015.01.15	00:00:00	16.835	16.838	16.815	16.820	55	1375000	31
2015.01.15	01:00:00	16.831	16.864	16.827	16.849	341	8525000	18
2015.01.15	02:00:00	16.848	16.871	16.819	16.859	753	18825000	10
2015.01.15	03:00:00	16.857	16.889	16.743	16.759	2039	50963000	10
2015.01.15	04:00:00	16.759	16.810	16.718	16.784	1512	37782000	15
2015.01.15	05:00:00	16.784	16.810	16.769	16.785	697	17297000	16
2015.01.15	06:00:00	16.784	16.843	16.784	16.831	686	17078000	16
2015.01.15	07:00:00	16.829	16.835	16.761	16.796	1205	29428000	16
2015.01.15	08:00:00	16.794	16.796	16.690	16.742	1989	49571000	8
2015.01.15	09:00:00	16.744	16.778	16.730	16.749	1235	30293000	16
2015.01.15	10:00:00	16.748	16.787	16.738	16.784	1404	34734000	14
2015.01.15	11:00:00	16.783	17.041	16.721	16.966	2019	37444000	14
2015.01.15	12:00:00	16.972	17.127	16.785	17.111	2779	61903000	11
2015.01.15	13:00:00	17.108	17.214	17.012	17.079	2101	33643000	0
2015.01.15	14:00:00	17.087	17.129	17.025	17.124	2105	43140000	11
2015.01.15	15:00:00	17.120	17.188	17.056	17.079	3128	66589000	10
2015.01.15	16:00:00	17.075	17.163	16.988	17.087	2993	69434000	7
2015.01.15	17:00:00	17.111	17.163	17.020	17.075	3392	81215000	11
2015.01.15	18:00:00	17.075	17.196	17.061	17.086	2586	46732000	7
2015.01.15	19:00:00	17.086	17.130	17.045	17.064	1989	35420000	16
2015.01.15	20:00:00	17.064	17.118	17.011	17.026	1809	44185000	19
2015.01.15	21:00:00	17.025	17.051	16.863	16.888	1092	19621000	22
2015.01.15	22:00:00	16.887	16.894	16.819	16.851	784	16426000	22
2015.01.15	23:00:00	16.851	16.929	16.848	16.900	437	10116000	27
2015.01.16	00:00:00	16.898	16.928	16.891	16.892	45	1125000	78
2015.01.16	01:00:00	16.923	17.026	16.923	17.008	334	8070000	26
2015.01.16	02:00:00	17.006	17.021	16.962	16.992	558	9219000	22
2015.01.16	03:00:00	16.993	17.055	16.966	17.034	1331	24383000	23
2015.01.16	04:00:00	17.033	17.100	17.029	17.075	677	12007000	22
2015.01.16	05:00:00	17.075	17.088	17.050	17.050	445	7495000	22
2015.01.16	06:00:00	17.050	17.072	17.021	17.053	413	6739000	23
2015.01.16	07:00:00	17.051	17.087	17.013	17.014	593	9720000	17
2015.01.16	08:00:00	17.014	17.045	16.971	17.039	929	14936000	17
2015.01.16	09:00:00	17.039	17.048	16.951	16.956	521	8811000	21
2015.01.16	10:00:00	16.951	16.975	16.884	16.931	689	12122000	20
2015.01.16	11:00:00	16.933	16.968	16.910	16.913	1239	30013000	14
2015.01.16	12:00:00	16.911	16.954	16.909	16.922	437	6992000	21
2015.01.16	13:00:00	16.871	16.946	16.866	16.917	451	0	20
2015.01.16	14:00:00	16.925	17.021	16.911	16.971	728	0	39
2015.01.16	15:00:00	16.976	17.154	16.962	17.127	2041	0	39
2015.01.16	16:00:00	17.124	17.361	17.088	17.313	3075	0	10
2015.01.16	17:00:00	17.315	17.575	17.242	17.518	5695	0	10
2015.01.16	18:00:00	17.515	17.816	17.479	17.712	4163	0	1
2015.01.16	19:00:00	17.709	17.746	17.656	17.711	1950	0	1
2015.01.16	20:00:00	17.711	17.740	17.611	17.651	1960	0	1
2015.01.16	21:00:00	17.664	17.702	17.649	17.674	771	0	3
2015.01.16	22:00:00	17.674	17.722	17.654	17.684	1202	0	12
2015.01.16	23:00:00	17.688	17.763	17.667	17.754	609	0	5
2015.01.19	01:00:00	17.801	17.996	17.526	17.786	1406	0	1
2015.01.19	02:00:00	17.786	17.801	17.546	17.779	645	0	1
2015.01.19	03:00:00	17.777	17.782	17.424	17.621	1954	0	1
2015.01.19	04:00:00	17.623	17.684	17.432	17.636	1110	0	1
2015.01.19	05:00:00	17.636	17.656	17.608	17.635	618	0	3
2015.01.19	06:00:00	17.635	17.644	17.597	17.628	433	0	3
2015.01.19	07:00:00	17.631	17.686	17.607	17.681	928	0	1
2015.01.19	08:00:00	17.681	17.745	17.642	17.717	1590	0	1
2015.01.19	09:00:00	17.715	17.720	17.600	17.633	828	0	1
2015.01.19	10:00:00	17.639	17.765	17.628	17.667	1386	0	1
2015.01.19	11:00:00	17.667	17.724	17.614	17.638	1587	0	2
2015.01.19	12:00:00	17.651	17.688	17.615	17.674	1100	0	3
2015.01.19	13:00:00	17.690	17.715	17.647	17.677	1032	0	5
2015.01.19	14:00:00	17.677	17.784	17.618	17.708	1806	0	1
2015.01.19	15:00:00	17.707	17.790	17.650	17.672	2511	0	1
2015.01.19	16:00:00	17.686	17.739	17.638	17.674	972	0	1
2015.01.19	17:00:00	17.657	17.684	17.617	17.646	1353	0	2
2015.01.19	18:00:00	17.633	17.714	17.632	17.669	905	0	1
2015.01.19	19:00:00	17.685	17.704	17.635	17.664	754	0	1
2015.01.20	01:00:00	17.679	17.699	17.645	17.667	230	0	10
2015.01.20	02:00:00	17.652	17.689	17.627	17.655	332	0	3
2015.01.20	03:00:00	17.662	17.693	17.606	17.689	1222	0	30
2015.01.20	04:00:00	17.690	17.707	17.625	17.625	914	0	9
2015.01.20	05:00:00	17.624	17.660	17.615	17.637	507	0	5
2015.01.20	06:00:00	17.649	17.681	17.620	17.662	342	0	3
2015.01.20	07:00:00	17.661	17.694	17.621	17.638	808	0	7
2015.01.20	08:00:00	17.652	17.686	17.621	17.651	1088	0	3
2015.01.20	09:00:00	17.650	17.734	17.643	17.734	1067	0	1
2015.01.20	10:00:00	17.721	17.931	17.671	17.892	2163	0	4
2015.01.20	11:00:00	17.897	18.008	17.848	17.896	2305	0	2
2015.01.20	12:00:00	17.897	17.941	17.823	17.838	1554	0	1
2015.01.20	13:00:00	17.843	17.861	17.648	17.714	2172	0	5
2015.01.20	14:00:00	17.713	17.865	17.709	17.854	2744	0	8
2015.01.20	15:00:00	17.853	17.903	17.711	17.737	3833	0	6
2015.01.20	16:00:00	17.737	17.872	17.727	17.817	2487	0	8
2015.01.20	17:00:00	17.805	17.913	17.801	17.876	3025	0	8
2015.01.20	18:00:00	17.883	17.984	17.846	17.934	2594	0	3
2015.01.20	19:00:00	17.929	17.956	17.865	17.887	1807	0	3
2015.01.20	20:00:00	17.887	17.943	17.841	17.894	1369	0	5
2015.01.20	21:00:00	17.894	17.935	17.813	17.934	1280	0	9
2015.01.20	22:00:00	17.932	18.000	17.914	17.917	885	0	8
2015.01.20	23:00:00	17.916	17.972	17.900	17.972	429	0	8
2015.01.21	01:00:00	17.937	17.974	17.897	17.904	368	0	8
2015.01.21	02:00:00	17.907	17.951	17.877	17.935	503	0	5
2015.01.21	03:00:00	17.939	18.035	17.920	17.969	1797	0	5
2015.01.21	04:00:00	17.968	18.098	17.965	18.070	1560	0	8
2015.01.21	05:00:00	18.069	18.089	18.015	18.064	1107	0	12
2015.01.21	06:00:00	18.063	18.104	18.035	18.102	755	0	33
2015.01.21	07:00:00	18.097	18.318	18.077	18.272	2403	0	2
2015.01.21	08:00:00	18.272	18.316	18.212	18.233	2390	0	5
2015.01.21	09:00:00	18.218	18.257	18.163	18.174	1166	0	5
2015.01.21	10:00:00	18.175	18.300	18.119	18.219	1861	0	4
2015.01.21	11:00:00	18.209	18.249	18.144	18.211	1316	0	1
2015.01.21	12:00:00	18.208	18.217	18.122	18.138	2012	0	8
2015.01.21	13:00:00	18.151	18.174	18.082	18.173	1425	0	5
2015.01.21	14:00:00	18.171	18.244	18.146	18.222	2007	0	6
2015.01.21	15:00:00	18.221	18.324	18.217	18.301	3335	0	7
2015.01.21	16:00:00	18.306	18.466	17.985	18.104	4815	0	3
2015.01.21	17:00:00	18.104	18.194	17.989	18.075	4640	0	11
2015.01.21	18:00:00	18.076	18.130	18.032	18.111	2364	0	10
2015.01.21	19:00:00	18.111	18.186	18.087	18.164	1316	0	7
2015.01.21	20:00:00	18.147	18.194	18.102	18.173	1485	0	10
2015.01.21	21:00:00	18.172	18.231	18.144	18.167	785	0	13
2015.01.21	22:00:00	18.162	18.207	18.135	18.135	601	0	9
2015.01.21	23:00:00	18.135	18.154	18.086	18.086	350	0	11
2015.01.22	01:00:00	18.100	18.112	18.066	18.077	333	0	14
2015.01.22	02:00:00	18.087	18.112	18.055	18.111	514	0	9
2015.01.22	03:00:00	18.112	18.136	18.058	18.113	1638	0	35
2015.01.22	04:00:00	18.099	18.138	18.077	18.114	779	0	10
2015.01.22	05:00:00	18.117	18.130	18.090	18.115	430	0	12
2015.01.22	06:00:00	18.112	18.158	18.097	18.140	400	0	12
2015.01.22	07:00:00	18.132	18.157	18.077	18.120	951	0	9
2015.01.22	08:00:00	18.118	18.133	17.910	18.001	3112	0	9
2015.01.22	09:00:00	18.001	18.059	17.977	17.983	1660	0	5
2015.01.22	10:00:00	18.001	18.071	17.949	18.064	1850	0	4
2015.01.22	11:00:00	18.064	18.127	18.037	18.037	1526	0	4
2015.01.22	12:00:00	18.038	18.122	18.017	18.094	1459	0	9
2015.01.22	13:00:00	18.080	18.115	18.033	18.109	1405	0	5
2015.01.22	14:00:00	18.110	18.203	17.901	18.155	3013	0	5
2015.01.22	15:00:00	18.157	18.359	18.059	18.243	5041	0	12
2015.01.22	16:00:00	18.243	18.404	18.159	18.202	4081	0	7
2015.01.22	17:00:00	18.198	18.372	18.198	18.274	3155	0	12
2015.01.22	18:00:00	18.274	18.390	18.269	18.362	2793	0	3
2015.01.22	19:00:00	18.359	18.383	18.301	18.332	2058	0	2
2015.01.22	20:00:00	18.330	18.391	18.291	18.381	1309	0	2
2015.01.22	21:00:00	18.380	18.427	18.364	18.425	683	0	4
2015.01.22	22:00:00	18.421	18.462	18.360	18.369	856	0	9
2015.01.22	23:00:00	18.364	18.372	18.269	18.288	406	0	5
2015.01.23	01:00:00	18.312	18.329	18.272	18.299	462	0	7
2015.01.23	02:00:00	18.296	18.327	18.287	18.310	634	0	11
2015.01.23	03:00:00	18.314	18.349	18.265	18.323	1603	0	3
2015.01.23	04:00:00	18.320	18.383	18.295	18.368	1219	0	3
2015.01.23	05:00:00	18.366	18.366	18.293	18.305	720	0	3
2015.01.23	06:00:00	18.307	18.326	18.263	18.285	447	0	3
2015.01.23	07:00:00	18.287	18.325	18.234	18.255	1297	0	1
2015.01.23	08:00:00	18.270	18.285	18.200	18.246	1439	0	4
2015.01.23	09:00:00	18.244	18.300	18.164	18.194	1320	0	1
2015.01.23	10:00:00	18.178	18.292	18.169	18.219	2291	0	1
2015.01.23	11:00:00	18.213	18.265	18.141	18.195	1740	0	4
2015.01.23	12:00:00	18.215	18.225	18.153	18.195	1554	0	1
2015.01.23	13:00:00	18.195	18.264	18.165	18.217	1203	0	3
2015.01.23	14:00:00	18.219	18.314	18.191	18.274	2389	0	5
2015.01.23	15:00:00	18.275	18.347	18.242	18.305	3117	0	6
2015.01.23	16:00:00	18.305	18.309	18.196	18.309	2301	0	7
2015.01.23	17:00:00	18.300	18.331	18.094	18.228	3456	0	8
2015.01.23	18:00:00	18.229	18.264	18.173	18.253	1779	0	6
2015.01.23	19:00:00	18.258	18.262	18.203	18.242	1098	0	4
2015.01.23	20:00:00	18.243	18.337	18.219	18.292	1136	0	2
2015.01.23	21:00:00	18.294	18.298	18.233	18.257	605	0	9
2015.01.23	22:00:00	18.259	18.319	18.255	18.289	671	0	9
2015.01.23	23:00:00	18.290	18.313	18.232	18.254	352	0	4
2015.01.26	00:00:00	18.357	18.357	18.267	18.271	3	0	85
2015.01.26	01:00:00	18.277	18.377	18.270	18.362	1175	0	5
2015.01.26	02:00:00	18.363	18.406	18.324	18.373	1100	0	33
2015.01.26	03:00:00	18.377	18.456	18.361	18.409	2058	0	34
2015.01.26	04:00:00	18.410	18.418	18.325	18.365	1041	0	9
2015.01.26	05:00:00	18.366	18.371	18.273	18.310	944	0	7
2015.01.26	06:00:00	18.311	18.320	18.261	18.307	523	0	7
2015.01.26	07:00:00	18.308	18.332	18.213	18.226	957	0	4
2015.01.26	08:00:00	18.213	18.247	18.171	18.224	1491	0	8
2015.01.26	09:00:00	18.220	18.245	18.065	18.116	1096	0	2
2015.01.26	10:00:00	18.117	18.117	17.957	17.991	2292	0	6
2015.01.26	11:00:00	17.989	18.027	17.863	18.008	2081	0	3
2015.01.26	12:00:00	17.990	18.037	17.942	17.991	1133	0	4
2015.01.26	13:00:00	17.988	18.019	17.867	17.886	1468	0	2
2015.01.26	14:00:00	17.889	18.064	17.835	18.046	1989	0	1
2015.01.26	15:00:00	18.061	18.154	17.975	18.111	3628	0	9
2015.01.26	16:00:00	18.111	18.143	18.056	18.124	2070	0	8
2015.01.26	17:00:00	18.124	18.140	17.866	17.950	2896	0	5
2015.01.26	18:00:00	17.964	17.984	17.897	17.906	1360	0	6
2015.01.26	19:00:00	17.920	17.967	17.894	17.956	1082	0	5
2015.01.26	20:00:00	17.953	17.989	17.884	17.925	773	0	3
2015.01.26	21:00:00	17.928	17.947	17.893	17.930	444	0	8
2015.01.26	22:00:00	17.935	17.943	17.850	17.874	517	0	7
2015.01.26	23:00:00	17.869	17.917	17.857	17.878	311	0	8
2015.01.27	01:00:00	17.878	17.947	17.878	17.911	539	0	6
2015.01.27	02:00:00	17.914	17.932	17.517	17.784	1571	0	5
2015.01.27	03:00:00	17.785	17.860	17.739	17.756	2480	0	33
2015.01.27	04:00:00	17.756	17.817	17.753	17.810	947	0	8
2015.01.27	05:00:00	17.810	17.891	17.796	17.845	928	0	8
2015.01.27	06:00:00	17.858	17.863	17.809	17.850	520	0	8
2015.01.27	07:00:00	17.853	17.882	17.808	17.840	920	0	4
2015.01.27	08:00:00	17.852	17.974	17.831	17.958	1731	0	3
2015.01.27	09:00:00	17.959	17.999	17.873	17.873	1149	0	6
2015.01.27	10:00:00	17.874	17.898	17.832	17.881	1086	0	6
2015.01.27	11:00:00	17.921	17.944	17.901	17.938	194	0	8
2015.01.27	12:00:00	17.948	17.953	17.858	17.883	554	0	4
2015.01.27	13:00:00	17.888	17.917	17.878	17.893	328	0	7
2015.01.27	14:00:00	17.891	17.958	17.840	17.953	562	0	1
2015.01.27	15:00:00	17.958	17.996	17.868	17.961	2790	0	9
2015.01.27	16:00:00	17.955	18.065	17.926	18.051	1780	0	1
2015.01.27	17:00:00	18.052	18.188	18.003	18.108	2454	0	8
2015.01.27	18:00:00	18.103	18.133	18.063	18.068	1496	0	7
2015.01.27	19:00:00	18.066	18.078	18.003	18.038	950	0	5
2015.01.27	20:00:00	18.039	18.090	18.028	18.060	955	0	5
2015.01.27	21:00:00	18.064	18.079	18.054	18.074	533	0	11
2015.01.27	22:00:00	18.074	18.124	18.058	18.084	743	0	0
2015.01.27	23:00:00	18.079	18.089	18.043	18.053	261	0	0
2015.01.28	01:00:00	18.014	18.056	18.012	18.055	249	0	0
2015.01.28	02:00:00	18.053	18.097	18.026	18.078	400	0	8
2015.01.28	03:00:00	18.074	18.082	17.987	18.006	720	0	34
2015.01.28	04:00:00	18.006	18.050	17.973	17.993	586	0	8
2015.01.28	05:00:00	17.994	18.013	17.950	17.973	506	0	0
2015.01.28	06:00:00	17.968	17.973	17.933	17.968	326	0	10
2015.01.28	07:00:00	17.966	18.028	17.956	18.018	544	0	6
2015.01.28	08:00:00	18.018	18.043	17.983	17.988	785	0	4
2015.01.28	09:00:00	17.986	18.023	17.932	18.005	863	0	5
2015.01.28	10:00:00	18.003	18.023	17.975	18.010	515	0	5
2015.01.28	11:00:00	18.007	18.034	17.975	17.984	694	0	4
2015.01.28	12:00:00	17.987	18.013	17.969	17.994	879	0	6
2015.01.28	13:00:00	17.997	18.046	17.977	17.978	1081	0	5
